name,price,first_name,last_name,above_100
Aaron Richardson,118.4556824,Aaron,Richardson,True
Gregory Pollard,234.1382368,Gregory,Pollard,True
Jon Butler,225.7678307,Jon,Butler,True
Chelsea Madden,116.6229213,Chelsea,Madden,True
Misty Ramos,234.0837103,Misty,Ramos,True
Ryan Murphy,233.787281,Ryan,Murphy,True
Brittany Sandoval,259.1615163,Brittany,Sandoval,True
Rose Stanton,132.5843724,Rose,Stanton,True
Kristen Banks,287.0092393,Kristen,Banks,True
Julia Stokes,140.3125662,Julia,Stokes,True
Paul Phillips,186.004365,Paul,Phillips,True
Amber Thompson,128.4038652,Amber,Thompson,True
Valerie Norton,278.473292,Valerie,Norton,True
Adam Parker,228.1780449,Adam,Parker,True
Jennifer Gonzales,201.9577223,Jennifer,Gonzales,True
Jacqueline Hernandez,260.086074,Jacqueline,Hernandez,True
Cory Walker,276.8951661,Cory,Walker,True
Jennifer Miller,220.5202145,Jennifer,Miller,True
Dawn Bond,270.3604905,Dawn,Bond,True
Tara Daniel,247.6926552,Tara,Daniel,True
Rebecca Thompson ,136.4907152,Rebecca,Thompson ,True
Victor Serrano,260.1217048,Victor,Serrano,True
Elizabeth Bell,55.220858,Elizabeth,Bell,False
Julie Coleman,122.6292673,Julie,Coleman,True
Jennifer Brown,8.634621797,Jennifer,Brown,False
Jessica Moore,266.6472363,Jessica,Moore,True
John Ramirez,160.9401531,John,Ramirez,True
Becky Hall,271.1221772,Becky,Hall,True
Christine Smith,295.80399,Christine,Smith,True
Christopher Osborne,146.2329234,Christopher,Osborne,True
Jacob Hernandez,7.999586638,Jacob,Hernandez,False
Jennifer Rogers,128.5133967,Jennifer,Rogers,True
Tammy Young,19.64948762,Tammy,Young,False
James Lewis,56.04829693,James,Lewis,False
Charles Stanley,74.1148732,Charles,Stanley,False
Christina Garcia,85.95341522,Christina,Garcia,False
Heather Davis,74.29698857,Heather,Davis,False
Ashley Fuentes,228.8808044,Ashley,Fuentes,True
Jorge Brown,2.668016258,Jorge,Brown,False
Sierra Park ,205.5258599,Sierra,Park ,True
Todd Miller,272.9947016,Todd,Miller,True
Jeffrey Sanchez,71.25953585,Jeffrey,Sanchez,False
Crystal Luna,99.9830512,Crystal,Luna,False
Devin Flores,60.75152093,Devin,Flores,False
Bianca Martin,123.5356854,Bianca,Martin,True
Danielle Snyder,26.67738087,Danielle,Snyder,False
Edward Carney,265.0690245,Edward,Carney,True
Joseph Grimes,268.7529259,Joseph,Grimes,True
April Fowler,164.807737,April,Fowler,True
Michelle Mccoy,145.0996084,Michelle,Mccoy,True
Alicia Stone ,21.30617961,Alicia,Stone ,False
Micheal Lloyd,215.1732624,Micheal,Lloyd,True
Richard Ortiz,148.9167449,Richard,Ortiz,True
Jasmine Reyes,44.61653265,Jasmine,Reyes,False
Tony Smith,114.4025946,Tony,Smith,True
Mary Melton,198.305836,Mary,Melton,True
William Griffin,146.0813867,William,Griffin,True
Scott Vargas,58.25361228,Scott,Vargas,False
Adam Guerra,13.06034675,Adam,Guerra,False
Christina Vang,215.2971497,Christina,Vang,True
Nicole Williams,189.1902467,Nicole,Williams,True
Erica Powers,142.7933784,Erica,Powers,True
Angela Garcia,175.2561835,Angela,Garcia,True
Melissa Brown,257.9026846,Melissa,Brown,True
John Santiago,55.75051528,John,Santiago,False
Donald Nelson,20.74710164,Donald,Nelson,False
Misty Bell,263.0063735,Misty,Bell,True
Vanessa Barnes,81.07265035,Vanessa,Barnes,False
Brian Austin,212.6489366,Brian,Austin,True
Jeffrey King,252.2896877,Jeffrey,King,True
Levi Vaughn,142.1224476,Levi,Vaughn,True
Melanie Blake,244.2496518,Melanie,Blake,True
Marvin Franklin,219.6697621,Marvin,Franklin,True
Angela Massey,110.5922776,Angela,Massey,True
Lisa Cole,202.2032766,Lisa,Cole,True
George Stark,103.6304844,George,Stark,True
Jeffrey Salas,232.9586528,Jeffrey,Salas,True
Richard Reeves,85.83249893,Richard,Reeves,False
Heather Maldonado,292.4101672,Heather,Maldonado,True
Shelly Mcdaniel,267.5668047,Shelly,Mcdaniel,True
David Ryan,80.92148227,David,Ryan,False
Tyler Trevino,75.70611538,Tyler,Trevino,False
Christina Jackson,155.4855824,Christina,Jackson,True
Jodi Peterson,20.74948998,Jodi,Peterson,False
Melissa Carney,42.0237226,Melissa,Carney,False
David Cole,113.4241367,David,Cole,True
Ricardo Weber,215.4765291,Ricardo,Weber,True
Jessica Mckenzie,280.9707751,Jessica,Mckenzie,True
James Ramirez,36.28177824,James,Ramirez,False
Jeffrey Wise,77.17375689,Jeffrey,Wise,False
Brandy Fisher,169.5800524,Brandy,Fisher,True
Renee Barrera,246.0147811,Renee,Barrera,True
Melanie Wiggins,14.97387711,Melanie,Wiggins,False
Alexander Mckee,171.6037468,Alexander,Mckee,True
Sheryl Hill,9.161919917,Sheryl,Hill,False
Sandra White,272.9878419,Sandra,White,True
Christopher Thompson,22.06905227,Christopher,Thompson,False
Daniel Smith,130.7526411,Daniel,Smith,True
Theresa Johnson,61.15255402,Theresa,Johnson,False
Kristopher Cunningham,127.4296829,Kristopher,Cunningham,True
Nathan Morgan,166.2127571,Nathan,Morgan,True
David Murray,110.6025674,David,Murray,True
April Taylor,2.033803094,April,Taylor,False
Daniel Herrera,245.1409137,Daniel,Herrera,True
John Mcpherson,200.3253003,John,Mcpherson,True
Scott Simmons,44.45087327,Scott,Simmons,False
Gary Tran,86.68368261,Gary,Tran,False
Erica Vaughn,289.7922876,Erica,Vaughn,True
Jennifer Peterson,179.3599432,Jennifer,Peterson,True
April Mccormick,219.6090619,April,Mccormick,True
Justin Davis,39.14509514,Justin,Davis,False
Julia Hall,163.1533708,Julia,Hall,True
Anna Cunningham,188.9376293,Anna,Cunningham,True
Jacob Stevens,233.2257703,Jacob,Stevens,True
Jerry Payne,169.6238126,Jerry,Payne,True
Mark Collins,117.6222818,Mark,Collins,True
Benjamin Clark,93.10220462,Benjamin,Clark,False
Lisa Norton,17.32317763,Lisa,Norton,False
Christopher Smith,81.45143196,Christopher,Smith,False
Mary Myers,37.44740126,Mary,Myers,False
Stephanie Skinner,6.450115409,Stephanie,Skinner,False
Dave Kelly,121.9757295,Dave,Kelly,True
Patricia Gallagher,196.371178,Patricia,Gallagher,True
Shaun Holloway,39.44032807,Shaun,Holloway,False
Marc Love,262.2720982,Marc,Love,True
Michael Mayer,41.42900813,Michael,Mayer,False
Mason Rodriguez,162.7919652,Mason,Rodriguez,True
Jason Payne,83.2794627,Jason,Payne,False
Johnny Hicks,74.9443794,Johnny,Hicks,False
Lisa Rodgers,32.10622464,Lisa,Rodgers,False
Sarah Tyler,87.15157534,Sarah,Tyler,False
Brian Rodriguez,26.0816515,Brian,Rodriguez,False
Charlene Jones,246.885328,Charlene,Jones,True
Scott Lawrence,227.6139565,Scott,Lawrence,True
Carol Patrick,140.4516807,Carol,Patrick,True
Jessica Gibson ,60.11999568,Jessica,Gibson ,False
Linda Sullivan,4.597577836,Linda,Sullivan,False
Donna Carrillo,237.8259111,Donna,Carrillo,True
Scott Baker,227.4705054,Scott,Baker,True
Brian Jensen,174.9671222,Brian,Jensen,True
James Sosa,81.43216331,James,Sosa,False
Veronica Zavala,51.45914813,Veronica,Zavala,False
Jenny Fields,186.1692976,Jenny,Fields,True
George Monroe,230.8455603,George,Monroe,True
Michael Smith,153.7056177,Michael,Smith,True
Kevin Oliver,190.3976967,Kevin,Oliver,True
Nicholas Mejia,13.52272289,Nicholas,Mejia,False
Phillip Logan,169.7231774,Phillip,Logan,True
Jamie Jackson,299.1846576,Jamie,Jackson,True
Thomas Alvarez,72.23090551,Thomas,Alvarez,False
Kaitlin Lawson,116.9434704,Kaitlin,Lawson,True
Carlos Wagner,268.2158202,Carlos,Wagner,True
Christopher Anderson,45.61401189,Christopher,Anderson,False
Roberto Sparks,113.7675985,Roberto,Sparks,True
Julie Oneal,214.0692547,Julie,Oneal,True
Megan Friedman,240.3518353,Megan,Friedman,True
Cheryl Taylor,96.58849728,Cheryl,Taylor,False
Jeffrey Hatfield,241.5103666,Jeffrey,Hatfield,True
James Phillips,18.9820537,James,Phillips,False
Jessica Moore,128.9224193,Jessica,Moore,True
Eric Richards,79.96034999,Eric,Richards,False
Rebecca Mitchell,240.7557103,Rebecca,Mitchell,True
Anna Patrick,158.13197,Anna,Patrick,True
Eric Schmidt,197.3438304,Eric,Schmidt,True
Mark Campbell,156.8947774,Mark,Campbell,True
Taylor Oconnell,190.5868648,Taylor,Oconnell,True
Debra Peters,70.77282649,Debra,Peters,False
Richard Anderson,99.64762699,Richard,Anderson,False
William Russell,201.2067577,William,Russell,True
Ryan Mcdaniel,245.9720704,Ryan,Mcdaniel,True
Jacqueline Frazier,191.7286603,Jacqueline,Frazier,True
Steven Stuart,32.13545499,Steven,Stuart,False
Emily Rodriguez,90.35267623,Emily,Rodriguez,False
Ryan Perez,28.24313981,Ryan,Perez,False
Lauren Hahn,287.3152387,Lauren,Hahn,True
Megan Lopez,127.4434204,Megan,Lopez,True
Matthew Lucero,194.0146142,Matthew,Lucero,True
Joseph Perez,52.96715715,Joseph,Perez,False
Kimberly Wright,153.6378606,Kimberly,Wright,True
Donald Braun,16.16466094,Donald,Braun,False
Savannah Reese,156.4062563,Savannah,Reese,True
Leslie Wiggins,65.73844854,Leslie,Wiggins,False
Deanna Gonzalez,26.46654614,Deanna,Gonzalez,False
Derrick Brown ,22.81013853,Derrick,Brown ,False
Meghan Davis,116.3037504,Meghan,Davis,True
Faith Edwards,163.6350438,Faith,Edwards,True
Stephanie Morgan,160.7615774,Stephanie,Morgan,True
Laura Vargas,17.12739612,Laura,Vargas,False
Caleb Singh,55.99219306,Caleb,Singh,False
Cassandra Andrade,189.3732231,Cassandra,Andrade,True
Robert Hall,183.8510853,Robert,Hall,True
Kenneth Hill,6.341114311,Kenneth,Hill,False
David Brown,136.8591472,David,Brown,True
Sarah Lewis,237.1228892,Sarah,Lewis,True
Stephen Meyers,261.2785989,Stephen,Meyers,True
Victor Becker,71.86420397,Victor,Becker,False
Brad Huff,150.7929287,Brad,Huff,True
Thomas Sanchez,18.39675475,Thomas,Sanchez,False
Michael Chapman,229.9602555,Michael,Chapman,True
Stephen Lam,89.72241118,Stephen,Lam,False
Theresa Wells,80.07481776,Theresa,Wells,False
Richard Barrera,55.20716243,Richard,Barrera,False
Kelly Boyle,237.0515981,Kelly,Boyle,True
Alexander Richardson,21.98915208,Alexander,Richardson,False
James Hicks,177.0515297,James,Hicks,True
Todd Simon ,93.74886446,Todd,Simon ,False
Jason Meyer,114.0768801,Jason,Meyer,True
Matthew Moore,150.4707103,Matthew,Moore,True
Lindsay Rivera,108.1302862,Lindsay,Rivera,True
Michael Peterson,253.4940966,Michael,Peterson,True
Jennifer Martin ,193.1962602,Jennifer,Martin ,True
Martin Solomon,186.44926,Martin,Solomon,True
Rebecca Quinn,72.46973743,Rebecca,Quinn,False
Kerry Branch,9.474332966,Kerry,Branch,False
Leslie Ruiz,219.3292641,Leslie,Ruiz,True
Joseph Howard,86.76006819,Joseph,Howard,False
Rebecca Wright,233.5123787,Rebecca,Wright,True
Jacqueline Phillips,266.4418808,Jacqueline,Phillips,True
Wesley Erickson,134.5999692,Wesley,Erickson,True
Janet West,225.8993827,Janet,West,True
James Barnett,237.5878966,James,Barnett,True
Eric Scott,252.8316303,Eric,Scott,True
James Jones,250.7173487,James,Jones,True
Joshua Baker ,87.85407145,Joshua,Baker ,False
Kathleen Baker,260.1202045,Kathleen,Baker,True
Michael Clark,260.3821386,Michael,Clark,True
Anne Richards,214.576803,Anne,Richards,True
Renee Williams,273.244834,Renee,Williams,True
Derek Thomas,128.0732518,Derek,Thomas,True
Robert White,15.36006275,Robert,White,False
Teresa Figueroa,157.0536374,Teresa,Figueroa,True
Ashley Murphy,117.9457723,Ashley,Murphy,True
Laura Peterson,227.6123872,Laura,Peterson,True
Brian Cardenas,96.53388242,Brian,Cardenas,False
Dana Conrad,12.35802683,Dana,Conrad,False
Kathleen Deleon,123.7719434,Kathleen,Deleon,True
Ebony Garcia,243.754614,Ebony,Garcia,True
Johnathan Allen,8.375005469,Johnathan,Allen,False
Laura Faulkner,0.172930056,Laura,Faulkner,False
Kirk Pearson,9.303532223,Kirk,Pearson,False
Joseph Bonilla,44.2075727,Joseph,Bonilla,False
Christina Moore,121.1085131,Christina,Moore,True
Gary Barber,109.5760422,Gary,Barber,True
Laura Diaz,1.192317589,Laura,Diaz,False
Jerry Stuart,222.1184712,Jerry,Stuart,True
Brianna Griffith,200.530082,Brianna,Griffith,True
Kenneth Lopez,56.49118553,Kenneth,Lopez,False
Wesley Krause,115.9217821,Wesley,Krause,True
Derek Sullivan,199.9901641,Derek,Sullivan,True
Brian Johnson,202.850954,Brian,Johnson,True
Monica Mcdonald,190.9497467,Monica,Mcdonald,True
Christine Peterson,144.0482779,Christine,Peterson,True
Brianna Ramirez,196.1333418,Brianna,Ramirez,True
Robert Decker,71.98489152,Robert,Decker,False
Michael Bryant,82.40541955,Michael,Bryant,False
Jamie Silva,161.7920788,Jamie,Silva,True
Steven Jones,96.06536657,Steven,Jones,False
Christopher Bautista,25.7526185,Christopher,Bautista,False
Elizabeth Stein,255.6515653,Elizabeth,Stein,True
Brandi Werner,297.9637678,Brandi,Werner,True
Derrick Jones,167.9345937,Derrick,Jones,True
Michelle Price,80.72808372,Michelle,Price,False
Kara Silva,32.088137,Kara,Silva,False
Lisa Cox,33.65138701,Lisa,Cox,False
Jonathan Armstrong,14.57035663,Jonathan,Armstrong,False
Randy Rodriguez,178.0077151,Randy,Rodriguez,True
Amber Payne,124.4776004,Amber,Payne,True
Patricia Moore,55.82247702,Patricia,Moore,False
Barbara Krueger,60.73961436,Barbara,Krueger,False
Susan Colon,191.5557109,Susan,Colon,True
Ryan Morgan,296.2379031,Ryan,Morgan,True
Chad Willis,8.733980598,Chad,Willis,False
Brian Curtis,154.5553092,Brian,Curtis,True
Stephanie Jones,257.3034447,Stephanie,Jones,True
Jeffrey Garcia,242.1753175,Jeffrey,Garcia,True
Erik Walker,167.3473741,Erik,Walker,True
Steven Murray,179.8138796,Steven,Murray,True
Samuel Simmons,38.36117241,Samuel,Simmons,False
Brian Brown,100.039538,Brian,Brown,True
Barbara Brown,223.02702,Barbara,Brown,True
Monica Oconnor,27.82578051,Monica,Oconnor,False
Jacob Yang,54.06984636,Jacob,Yang,False
Jennifer Roberts,172.7932745,Jennifer,Roberts,True
Ashley Schultz,171.1870001,Ashley,Schultz,True
Elizabeth Swanson,228.4362989,Elizabeth,Swanson,True
Jonathan Lawrence ,36.77728915,Jonathan,Lawrence ,False
Linda Rodriguez,175.736522,Linda,Rodriguez,True
Molly Tate,192.7650925,Molly,Tate,True
Patrick Mosley,20.68179732,Patrick,Mosley,False
Anita Nelson,98.2563019,Anita,Nelson,False
Susan Harris,62.12362274,Susan,Harris,False
John Conrad,216.3613773,John,Conrad,True
Peggy Johnson,219.2847921,Peggy,Johnson,True
Timothy Allen,199.0109939,Timothy,Allen,True
Susan Hansen,90.74580755,Susan,Hansen,False
Linda Woods,226.942016,Linda,Woods,True
Susan Herrera,175.4205367,Susan,Herrera,True
Linda White,211.9963589,Linda,White,True
Andrew Matthews,287.6104984,Andrew,Matthews,True
Lisa Richardson ,185.5276885,Lisa,Richardson ,True
Jennifer Dixon,172.8038862,Jennifer,Dixon,True
Daniel James,6.650911434,Daniel,James,False
Kyle Chaney,129.4088432,Kyle,Chaney,True
Erin Kennedy,91.86979408,Erin,Kennedy,False
Allison Jones,50.92956508,Allison,Jones,False
Jason Lopez,182.3514574,Jason,Lopez,True
Cameron Burton,73.50561371,Cameron,Burton,False
Joe Cook,58.0149289,Joe,Cook,False
Robert Miller,268.1107296,Robert,Miller,True
Olivia Martin,82.34771286,Olivia,Martin,False
Manuel Long,94.22695027,Manuel,Long,False
Richard Villanueva,75.5044878,Richard,Villanueva,False
Taylor Jones,62.18273963,Taylor,Jones,False
Catherine Simmons,136.5935694,Catherine,Simmons,True
Samantha Miranda,120.1573107,Samantha,Miranda,True
Sarah Brown,298.4329596,Sarah,Brown,True
Jerry Clark,243.5619902,Jerry,Clark,True
Briana Morris,66.29706805,Briana,Morris,False
Michelle Schneider,131.8021648,Michelle,Schneider,True
Alyssa Kim,211.2511958,Alyssa,Kim,True
Courtney Williams,232.4465591,Courtney,Williams,True
Rebekah Gonzalez,193.3837703,Rebekah,Gonzalez,True
Cameron Gay,143.6770259,Cameron,Gay,True
Jose Martinez,80.93405105,Jose,Martinez,False
Gabrielle Todd,173.9815833,Gabrielle,Todd,True
Adrian Price,133.078861,Adrian,Price,True
James Daniels,270.0463735,James,Daniels,True
Henry Huffman,184.9869926,Henry,Huffman,True
Beth Murphy,24.76246353,Beth,Murphy,False
Kevin Haynes,115.2254767,Kevin,Haynes,True
Darryl Deleon,204.3763418,Darryl,Deleon,True
Jeffrey Wells,264.9241843,Jeffrey,Wells,True
John Hicks,252.8243925,John,Hicks,True
Pamela Stanley,166.4772266,Pamela,Stanley,True
Frank Gardner,247.7336974,Frank,Gardner,True
Eric Kennedy,59.87939535,Eric,Kennedy,False
Michael Buchanan,84.84694551,Michael,Buchanan,False
Brooke Johnson,169.842186,Brooke,Johnson,True
Joseph Alvarado,43.63467789,Joseph,Alvarado,False
Dawn Ross,98.64511088,Dawn,Ross,False
Christina Hammond,48.76616516,Christina,Hammond,False
Adrian Richmond,3.975889905,Adrian,Richmond,False
Elizabeth Gardner,74.14070427,Elizabeth,Gardner,False
Melissa Wood,137.5704052,Melissa,Wood,True
Matthew Nelson,240.5538866,Matthew,Nelson,True
Janet Gross,6.593436831,Janet,Gross,False
Michael Murphy,259.0641083,Michael,Murphy,True
Samuel Davis,197.0367286,Samuel,Davis,True
James Garcia,132.019847,James,Garcia,True
Carolyn Glover,288.2201261,Carolyn,Glover,True
Jonathan Singleton,277.8925688,Jonathan,Singleton,True
Jennifer Rodriguez ,266.9824165,Jennifer,Rodriguez ,True
Robert Moore,25.25347246,Robert,Moore,False
Kelly Rogers,203.4085501,Kelly,Rogers,True
Kelly Rodriguez,161.6919893,Kelly,Rodriguez,True
Michael Fisher,3.421642628,Michael,Fisher,False
Lorraine Shaw,276.2723928,Lorraine,Shaw,True
Steven White,37.2849008,Steven,White,False
Joy Long,216.5459182,Joy,Long,True
Brandon Riggs,8.330686218,Brandon,Riggs,False
Raymond Henderson,212.4604653,Raymond,Henderson,True
Kenneth Wright,84.45131708,Kenneth,Wright,False
Katelyn Sloan,84.36432198,Katelyn,Sloan,False
Jonathan Robinson,142.1045999,Jonathan,Robinson,True
Gina Morales,154.7266329,Gina,Morales,True
Rachel Martinez,100.9771245,Rachel,Martinez,True
Nicole Mcgee,211.9572214,Nicole,Mcgee,True
Danielle Hunter,166.4771534,Danielle,Hunter,True
Dillon Baker,229.8802541,Dillon,Baker,True
Steven Lane,251.3015313,Steven,Lane,True
Sandra Cook,129.4083688,Sandra,Cook,True
Heather Cardenas,68.71986146,Heather,Cardenas,False
Kyle Robinson,40.789742,Kyle,Robinson,False
James Rodriguez,278.5839619,James,Rodriguez,True
John Robertson,249.6891636,John,Robertson,True
Melissa Smith,9.02944651,Melissa,Smith,False
Sarah Oneal,89.01612989,Sarah,Oneal,False
Austin Mcdowell,98.91948453,Austin,Mcdowell,False
Marie Taylor,126.4095272,Marie,Taylor,True
Teresa Garrett,201.3569513,Teresa,Garrett,True
Kelly Perez,249.9633227,Kelly,Perez,True
Mary Odom,94.71141448,Mary,Odom,False
Stacy Hansen,38.16867181,Stacy,Hansen,False
Sara Lopez,204.6519742,Sara,Lopez,True
Arthur Gibson II,63.21726831,Arthur,Gibson II,False
Jennifer Ortiz,105.0355143,Jennifer,Ortiz,True
Amanda Davis,200.2859627,Amanda,Davis,True
Tina Fitzpatrick,129.1938775,Tina,Fitzpatrick,True
Andrea Page,138.8235219,Andrea,Page,True
Wayne Reeves,172.4005071,Wayne,Reeves,True
James Sullivan,46.20312463,James,Sullivan,False
John Hernandez,193.7106627,John,Hernandez,True
Tiffany Barnett,271.7312051,Tiffany,Barnett,True
Jessica Watts,58.75572391,Jessica,Watts,False
Katherine Brennan ,50.00288911,Katherine,Brennan ,False
Nathan Nielsen,23.30866391,Nathan,Nielsen,False
Patricia Davis,171.7762592,Patricia,Davis,True
Ricardo Davies,170.0373779,Ricardo,Davies,True
Matthew Lawson,199.9675868,Matthew,Lawson,True
Christopher Miller,179.2409523,Christopher,Miller,True
Charles Mendoza ,157.2561504,Charles,Mendoza ,True
Jack Lin,110.6184773,Jack,Lin,True
Michelle Jacobs,147.4623228,Michelle,Jacobs,True
Amber Hopkins,289.4506193,Amber,Hopkins,True
Christine Lara,218.3912477,Christine,Lara,True
Nancy Garcia,141.3853432,Nancy,Garcia,True
Lindsey Owens,264.6461921,Lindsey,Owens,True
Lisa Brewer,43.02463642,Lisa,Brewer,False
Alex Rhodes,264.2776739,Alex,Rhodes,True
Daniel Bennett,157.037661,Daniel,Bennett,True
Susan Robinson,268.3048564,Susan,Robinson,True
Christopher Olson,260.0251938,Christopher,Olson,True
Jon Roach,129.6905747,Jon,Roach,True
Michael Robinson,38.28658602,Michael,Robinson,False
Rodney Arellano,206.033049,Rodney,Arellano,True
Alicia Wong,250.4448737,Alicia,Wong,True
Jesse Singh,147.5234691,Jesse,Singh,True
Nicole Smith,64.95829168,Nicole,Smith,False
Dwayne Snyder,35.8393188,Dwayne,Snyder,False
Marcus Rice,96.59177813,Marcus,Rice,False
Ashley Dixon,87.74147719,Ashley,Dixon,False
Erica Nelson,91.27947021,Erica,Nelson,False
Anna Valdez,202.480179,Anna,Valdez,True
Marco Pierce,228.7819172,Marco,Pierce,True
Nicole Henry,111.771676,Nicole,Henry,True
Melissa David,125.7463322,Melissa,David,True
Patricia Moreno,153.2979046,Patricia,Moreno,True
Kevin Woodard,47.11087611,Kevin,Woodard,False
Adam Bailey,130.2098795,Adam,Bailey,True
Carrie Henson,95.32864041,Carrie,Henson,False
Richard Martin,31.98809588,Richard,Martin,False
Whitney Reed,63.47690471,Whitney,Reed,False
Michael Snyder,259.2479069,Michael,Snyder,True
Dana Molina,280.0939625,Dana,Molina,True
Justin Decker,9.919029461,Justin,Decker,False
Cristina Gray,74.33697802,Cristina,Gray,False
Mark Nguyen,95.40654703,Mark,Nguyen,False
Michael Johnson,283.6151045,Michael,Johnson,True
Nicholas Clark,229.5348391,Nicholas,Clark,True
